delegation,superficie,nb_pieces,chambres,salle_de_bains,etage,gouvernorat_ariana,gouvernorat_ben-arous,gouvernorat_la-manouba,gouvernorat_tunis,prix
33.0,130.0,3.0,3,1,1,0.0,0.0,0.0,1.0,320000.0
9.0,70.0,3.0,2,1,4,0.0,0.0,0.0,1.0,189000.0
4.0,49.0,3.0,2,1,2,0.0,0.0,0.0,1.0,100000.0
33.0,92.0,3.0,2,1,1,0.0,0.0,0.0,1.0,670000.0
33.0,203.0,4.0,4,2,4,0.0,0.0,0.0,1.0,900000.0
38.0,60.0,2.0,1,1,1,0.0,0.0,0.0,1.0,180000.0
21.0,163.0,1.0,1,1,1,0.0,0.0,0.0,1.0,400000.0
6.0,64.0,3.0,3,1,5,0.0,0.0,0.0,1.0,160000.0
6.0,93.0,3.0,3,1,3,0.0,0.0,0.0,1.0,290000.0
33.0,75.0,2.0,2,1,1,0.0,0.0,0.0,1.0,650000.0
33.0,98.0,3.0,2,1,2,0.0,0.0,0.0,1.0,350000.0
9.0,135.0,3.0,3,1,1,0.0,0.0,0.0,1.0,360000.0
21.0,50.0,1.0,1,1,4,0.0,0.0,0.0,1.0,100000.0
62.0,273.0,5.0,4,3,1,0.0,0.0,0.0,1.0,1150000.0
62.0,300.0,5.0,3,4,1,0.0,0.0,0.0,1.0,1450000.0
52.0,105.0,2.0,2,1,2,0.0,0.0,0.0,1.0,400000.0
9.0,130.0,6.0,3,2,5,0.0,0.0,0.0,1.0,270000.0
33.0,65.0,3.0,2,1,1,0.0,0.0,0.0,1.0,230000.0
33.0,137.0,3.0,2,2,1,0.0,0.0,0.0,1.0,425000.0
57.0,300.0,4.0,4,4,1,0.0,0.0,0.0,1.0,900000.0
33.0,238.0,5.0,4,1,1,0.0,0.0,0.0,1.0,650000.0
29.0,60.0,3.0,2,1,1,0.0,0.0,0.0,1.0,103000.0
34.0,103.0,4.0,3,1,1,0.0,0.0,0.0,1.0,200000.0
2.0,80.6,3.0,2,1,1,0.0,0.0,0.0,1.0,105000.0
62.0,117.68,4.0,3,2,1,0.0,0.0,0.0,1.0,300000.0
20.0,70.0,3.0,2,1,1,0.0,0.0,0.0,1.0,130000.0
21.0,115.0,4.0,3,2,3,0.0,0.0,0.0,1.0,325000.0
62.0,183.0,5.0,3,3,4,0.0,0.0,0.0,1.0,1500000.0
33.0,165.0,3.0,2,2,1,0.0,0.0,0.0,1.0,850000.0
52.0,143.0,3.0,2,1,1,0.0,0.0,0.0,1.0,170000.0
33.0,65.0,2.0,1,1,1,0.0,0.0,0.0,1.0,330000.0
33.0,115.0,3.0,2,1,1,0.0,0.0,0.0,1.0,250000.0
23.0,174.0,4.0,3,1,1,0.0,0.0,0.0,1.0,250000.0
6.0,96.0,3.0,2,1,1,0.0,0.0,0.0,1.0,190000.0
33.0,170.0,4.0,3,1,1,0.0,0.0,0.0,1.0,565000.0
2.0,80.0,3.0,2,1,1,0.0,0.0,0.0,1.0,100000.0
20.0,85.0,4.0,3,2,1,0.0,0.0,0.0,1.0,170000.0
20.0,115.0,4.0,3,2,1,0.0,0.0,0.0,1.0,360000.0
29.0,105.0,2.0,2,1,3,0.0,0.0,0.0,1.0,400000.0
6.0,207.0,7.0,6,2,2,0.0,0.0,0.0,1.0,340000.0
21.0,103.0,3.0,2,1,3,0.0,0.0,0.0,1.0,278000.0
33.0,160.0,4.0,3,2,1,0.0,0.0,0.0,1.0,535000.0
62.0,150.0,3.0,2,1,1,0.0,0.0,0.0,1.0,200000.0
57.0,110.0,3.0,2,2,2,0.0,0.0,0.0,1.0,370000.0
4.0,60.0,3.0,3,1,3,0.0,0.0,0.0,1.0,165000.0
29.0,200.0,6.0,5,2,3,0.0,0.0,0.0,1.0,415000.0
21.0,164.0,9.0,3,2,4,0.0,0.0,0.0,1.0,535000.0
9.0,113.0,3.0,2,1,2,0.0,0.0,0.0,1.0,240000.0
62.0,242.0,4.0,3,2,1,0.0,0.0,0.0,1.0,970000.0
27.0,280.0,4.0,4,3,2,0.0,0.0,0.0,1.0,390000.0
33.0,198.6,5.0,4,2,1,0.0,0.0,0.0,1.0,600000.0
9.0,69.0,2.0,1,1,2,0.0,0.0,0.0,1.0,198000.0
33.0,138.0,4.0,3,2,1,0.0,0.0,0.0,1.0,540000.0
29.0,107.0,3.0,2,1,1,0.0,0.0,0.0,1.0,364000.0
35.0,95.0,3.0,2,1,1,0.0,0.0,0.0,1.0,240000.0
29.0,90.0,3.0,2,1,1,0.0,0.0,0.0,1.0,306000.0
33.0,120.0,4.0,3,1,1,0.0,0.0,0.0,1.0,398000.0
33.0,144.0,3.0,2,1,2,0.0,0.0,0.0,1.0,410000.0
20.0,140.0,6.0,4,2,1,0.0,0.0,0.0,1.0,250000.0
33.0,137.0,4.0,3,1,2,0.0,0.0,0.0,1.0,410000.0
20.0,110.0,5.0,3,2,1,0.0,0.0,0.0,1.0,270000.0
33.0,172.0,4.0,3,2,1,0.0,0.0,0.0,1.0,575000.0
33.0,42.0,1.0,1,1,7,0.0,0.0,0.0,1.0,104000.0
29.0,120.0,4.0,3,2,3,0.0,0.0,0.0,1.0,260000.0
33.0,136.0,3.0,2,2,1,0.0,0.0,0.0,1.0,598000.0
33.0,69.0,2.0,1,1,1,0.0,0.0,0.0,1.0,325000.0
33.0,117.0,3.0,2,2,1,0.0,0.0,0.0,1.0,326000.0
9.0,140.0,3.0,3,1,1,0.0,0.0,0.0,1.0,297000.0
57.0,170.0,4.0,3,2,1,0.0,0.0,0.0,1.0,795000.0
62.0,300.0,4.0,3,4,1,0.0,0.0,0.0,1.0,1400000.0
1.0,50.0,5.0,2,1,2,0.0,0.0,0.0,1.0,100000.0
9.0,94.0,3.0,2,1,1,0.0,0.0,0.0,1.0,185000.0
57.0,300.0,6.0,6,5,1,0.0,0.0,0.0,1.0,900000.0
33.0,193.0,3.0,3,2,1,0.0,0.0,0.0,1.0,849000.0
51.0,100.0,4.0,3,1,4,0.0,0.0,0.0,1.0,220000.0
62.0,300.0,7.0,5,5,1,0.0,0.0,0.0,1.0,3100000.0
6.0,115.0,6.0,6,1,1,0.0,0.0,0.0,1.0,220000.0
20.0,110.0,2.0,2,1,2,0.0,0.0,0.0,1.0,203000.0
20.0,140.0,4.0,3,1,1,0.0,0.0,0.0,1.0,295000.0
9.0,62.0,2.0,2,1,3,0.0,0.0,0.0,1.0,155000.0
6.0,85.0,2.0,3,1,1,0.0,0.0,0.0,1.0,2000000.0
57.0,158.0,3.0,3,2,2,0.0,0.0,0.0,1.0,750000.0
62.0,137.0,5.0,3,2,6,0.0,0.0,0.0,1.0,560000.0
33.0,138.0,5.0,3,3,6,0.0,0.0,0.0,1.0,800000.0
33.0,90.0,3.0,2,1,2,0.0,0.0,0.0,1.0,600000.0
20.0,110.0,4.0,3,1,2,0.0,0.0,0.0,1.0,220000.0
33.0,110.0,3.0,3,2,1,0.0,0.0,0.0,1.0,410000.0
33.0,144.0,4.0,3,1,2,0.0,0.0,0.0,1.0,410000.0
62.0,120.0,3.0,2,1,3,0.0,0.0,0.0,1.0,750000.0
20.0,300.0,6.0,3,3,3,0.0,0.0,0.0,1.0,800000.0
33.0,150.0,4.0,3,2,7,0.0,0.0,0.0,1.0,470000.0
43.0,50.0,2.0,1,1,1,0.0,0.0,0.0,1.0,150000.0
33.0,80.0,3.0,2,1,2,0.0,0.0,0.0,1.0,220000.0
6.0,120.0,4.0,4,1,1,0.0,0.0,0.0,1.0,160000.0
62.0,300.0,8.0,4,3,1,0.0,0.0,0.0,1.0,2700000.0
33.0,300.0,10.0,10,5,3,0.0,0.0,0.0,1.0,2400000.0
6.0,114.7,5.0,2,1,1,0.0,0.0,0.0,1.0,110000.0
33.0,100.0,3.0,2,1,1,0.0,0.0,0.0,1.0,370000.0
33.0,142.0,4.0,3,1,2,0.0,0.0,0.0,1.0,750000.0
62.0,293.0,5.0,3,2,1,0.0,0.0,0.0,1.0,1200000.0
9.0,105.2,3.0,2,1,1,0.0,0.0,0.0,1.0,180000.0
6.0,50.0,2.0,1,1,1,0.0,0.0,0.0,1.0,150000.0
35.0,118.0,5.0,4,3,2,0.0,0.0,0.0,1.0,520000.0
51.0,72.0,3.0,2,1,1,0.0,0.0,0.0,1.0,100000.0
33.0,83.0,2.0,1,1,1,0.0,0.0,0.0,1.0,190000.0
9.0,110.0,3.0,2,1,1,0.0,0.0,0.0,1.0,295000.0
9.0,65.0,2.0,1,1,1,0.0,0.0,0.0,1.0,165000.0
9.0,152.0,4.0,3,3,1,0.0,0.0,0.0,1.0,340000.0
6.0,60.0,3.0,2,1,1,0.0,0.0,0.0,1.0,137000.0
29.0,95.0,3.0,2,1,1,0.0,0.0,0.0,1.0,170000.0
9.0,95.0,2.0,2,1,3,0.0,0.0,0.0,1.0,340000.0
21.0,64.0,1.0,1,1,1,0.0,0.0,0.0,1.0,290000.0
33.0,99.0,2.0,1,1,2,0.0,0.0,0.0,1.0,252900.0
21.0,122.0,2.0,2,1,1,0.0,0.0,0.0,1.0,523000.0
33.0,144.0,4.0,3,3,3,0.0,0.0,0.0,1.0,404000.0
6.0,64.6,2.0,2,1,1,0.0,0.0,0.0,1.0,110000.0
20.0,110.0,6.0,3,2,6,0.0,0.0,0.0,1.0,260000.0
9.0,166.0,4.0,3,3,2,0.0,0.0,0.0,1.0,360000.0
58.0,100.0,4.0,3,1,3,0.0,0.0,0.0,1.0,210000.0
21.0,74.0,3.0,2,1,2,0.0,0.0,0.0,1.0,155000.0
21.0,76.0,2.0,1,1,1,0.0,0.0,0.0,1.0,215000.0
43.0,58.0,2.0,1,1,1,0.0,0.0,0.0,1.0,140000.0
23.0,75.0,4.0,3,1,1,0.0,0.0,0.0,1.0,109000.0
21.0,129.0,3.0,2,2,3,0.0,0.0,0.0,1.0,510000.0
20.0,80.0,2.0,2,1,3,0.0,0.0,0.0,1.0,100000.0
33.0,234.0,5.0,4,3,1,0.0,0.0,0.0,1.0,900000.0
62.0,180.0,4.0,3,2,1,0.0,0.0,0.0,1.0,550000.0
9.0,45.0,1.0,1,1,3,0.0,0.0,0.0,1.0,142000.0
33.0,290.0,5.0,4,2,1,0.0,0.0,0.0,1.0,1050000.0
62.0,290.0,5.0,4,1,1,0.0,0.0,0.0,1.0,1050000.0
33.0,234.0,5.0,4,3,1,0.0,0.0,0.0,1.0,900000.0
33.0,120.0,2.0,2,1,2,0.0,0.0,0.0,1.0,700000.0
33.0,147.0,4.0,3,2,6,0.0,0.0,0.0,1.0,460000.0
6.0,150.0,5.0,5,1,3,0.0,0.0,0.0,1.0,250000.0
33.0,300.0,8.0,4,3,2,0.0,0.0,0.0,1.0,1400000.0
62.0,200.0,6.0,4,3,1,0.0,0.0,0.0,1.0,950000.0
9.0,104.0,3.0,2,1,1,0.0,0.0,0.0,1.0,215000.0
35.0,69.0,3.0,2,1,1,0.0,0.0,0.0,1.0,165000.0
40.0,48.0,3.0,3,1,4,0.0,0.0,0.0,1.0,100000.0
4.0,168.0,6.0,6,2,4,0.0,0.0,0.0,1.0,240000.0
62.0,243.0,4.0,3,2,1,0.0,0.0,0.0,1.0,970000.0
6.0,105.52,4.0,3,1,1,0.0,0.0,0.0,1.0,160000.0
33.0,127.0,3.0,2,2,1,0.0,0.0,0.0,1.0,470000.0
33.0,107.0,4.0,3,2,1,0.0,0.0,0.0,1.0,300000.0
21.0,80.0,2.0,1,1,1,0.0,0.0,0.0,1.0,248000.0
21.0,64.0,2.0,1,1,1,0.0,0.0,0.0,1.0,275000.0
34.0,100.0,4.0,3,1,3,0.0,0.0,0.0,1.0,170000.0
33.0,136.0,4.0,3,2,5,0.0,0.0,0.0,1.0,355000.0
6.0,38.0,4.0,1,1,1,0.0,0.0,0.0,1.0,100000.0
6.0,100.0,4.0,3,1,1,0.0,0.0,0.0,1.0,100000.0
51.0,90.0,6.0,2,1,1,0.0,0.0,0.0,1.0,220000.0
33.0,140.0,4.0,3,1,5,0.0,0.0,0.0,1.0,290000.0
23.0,75.0,4.0,3,1,1,0.0,0.0,0.0,1.0,109000.0
23.0,60.0,2.0,1,1,1,0.0,0.0,0.0,1.0,370000.0
35.0,102.0,4.0,3,2,1,0.0,0.0,0.0,1.0,580000.0
57.0,193.0,5.0,3,2,3,0.0,0.0,0.0,1.0,100000.0
33.0,300.0,6.0,5,4,7,0.0,0.0,0.0,1.0,1950000.0
21.0,185.0,5.0,4,2,1,0.0,0.0,0.0,1.0,530000.0
33.0,200.0,9.0,9,3,1,0.0,0.0,0.0,1.0,580000.0
21.0,93.0,3.0,2,1,3,0.0,0.0,0.0,1.0,240000.0
62.0,157.0,3.0,2,1,4,0.0,0.0,0.0,1.0,450000.0
33.0,100.0,3.0,2,1,2,0.0,0.0,0.0,1.0,460000.0
29.0,110.0,4.0,3,1,3,0.0,0.0,0.0,1.0,350000.0
20.0,110.0,6.0,3,2,1,0.0,0.0,0.0,1.0,280000.0
37.0,92.0,4.0,3,1,1,0.0,0.0,0.0,1.0,100000.0
33.0,132.0,3.0,2,2,1,0.0,0.0,0.0,1.0,670000.0
43.0,155.0,4.0,3,2,1,0.0,0.0,0.0,1.0,600000.0
6.0,160.0,4.0,4,1,1,0.0,0.0,0.0,1.0,245000.0
43.0,155.0,2.0,1,1,2,0.0,0.0,0.0,1.0,500000.0
57.0,168.0,3.0,2,1,1,0.0,0.0,0.0,1.0,570000.0
23.0,111.0,4.0,3,2,3,0.0,0.0,0.0,1.0,160000.0
9.0,100.0,3.0,2,1,1,0.0,0.0,0.0,1.0,250000.0
33.0,200.0,4.0,3,1,1,0.0,0.0,0.0,1.0,800000.0
33.0,156.5,3.0,2,1,1,0.0,0.0,0.0,1.0,661000.0
39.0,105.0,4.0,3,1,1,0.0,0.0,0.0,1.0,230000.0
33.0,170.0,4.0,3,1,1,0.0,0.0,0.0,1.0,550000.0
33.0,189.0,4.0,3,1,1,0.0,0.0,0.0,1.0,850000.0
33.0,184.0,4.0,3,1,1,0.0,0.0,0.0,1.0,850000.0
33.0,122.0,3.0,2,1,1,0.0,0.0,0.0,1.0,570000.0
35.0,84.0,5.0,3,1,4,0.0,0.0,0.0,1.0,460000.0
35.0,158.0,4.0,3,1,2,0.0,0.0,0.0,1.0,565000.0
4.0,150.0,5.0,4,1,1,0.0,0.0,0.0,1.0,350000.0
21.0,90.0,2.0,2,1,1,0.0,0.0,0.0,1.0,240000.0
33.0,80.0,4.0,2,2,1,0.0,0.0,0.0,1.0,200000.0
29.0,80.0,3.0,2,1,1,0.0,0.0,0.0,1.0,150000.0
9.0,110.0,4.0,3,1,1,0.0,0.0,0.0,1.0,255000.0
33.0,131.0,3.0,3,1,1,0.0,0.0,0.0,1.0,327600.0
33.0,49.0,1.0,1,1,2,0.0,0.0,0.0,1.0,128100.0
21.0,64.0,1.0,1,1,1,0.0,0.0,0.0,1.0,290000.0
33.0,49.0,1.0,1,1,1,0.0,0.0,0.0,1.0,129750.0
21.0,100.0,3.0,2,1,1,0.0,0.0,0.0,1.0,255000.0
33.0,75.0,1.0,1,1,4,0.0,0.0,0.0,1.0,262000.0
9.0,114.0,2.0,2,1,3,0.0,0.0,0.0,1.0,330000.0
33.0,245.0,4.0,3,1,1,0.0,0.0,0.0,1.0,833000.0
33.0,120.0,3.0,2,2,2,0.0,0.0,0.0,1.0,402000.0
21.0,122.0,3.0,2,1,1,0.0,0.0,0.0,1.0,540000.0
21.0,170.0,4.0,3,1,1,0.0,0.0,0.0,1.0,720000.0
4.0,65.0,2.0,1,1,1,0.0,0.0,0.0,1.0,120000.0
33.0,150.0,4.0,2,2,1,0.0,0.0,0.0,1.0,230000.0
62.0,95.0,4.0,2,1,1,0.0,0.0,0.0,1.0,520000.0
29.0,178.0,4.0,3,2,2,0.0,0.0,0.0,1.0,510000.0
20.0,138.0,4.0,3,1,3,0.0,0.0,0.0,1.0,300000.0
9.0,120.0,4.0,3,1,3,0.0,0.0,0.0,1.0,360000.0
33.0,111.0,6.0,3,1,4,0.0,0.0,0.0,1.0,150000.0
39.0,80.0,3.0,2,2,1,0.0,0.0,0.0,1.0,220000.0
33.0,110.0,3.0,2,1,1,0.0,0.0,0.0,1.0,215000.0
20.0,110.0,4.0,3,2,4,0.0,0.0,0.0,1.0,210000.0
9.0,150.0,4.0,3,1,1,0.0,0.0,0.0,1.0,390000.0
33.0,40.0,2.0,1,1,2,0.0,0.0,0.0,1.0,140000.0
33.0,80.0,2.0,1,1,2,0.0,0.0,0.0,1.0,350000.0
33.0,180.0,3.0,2,2,3,0.0,0.0,0.0,1.0,4990000.0
21.0,110.0,4.0,3,1,2,0.0,0.0,0.0,1.0,300000.0
9.0,70.0,2.0,1,1,1,0.0,0.0,0.0,1.0,209000.0
21.0,87.0,3.0,2,1,2,0.0,0.0,0.0,1.0,230000.0
9.0,53.0,2.0,1,1,5,0.0,0.0,0.0,1.0,170000.0
9.0,163.68,7.0,5,2,1,0.0,0.0,0.0,1.0,385000.0
9.0,61.976,1.0,1,1,6,0.0,0.0,0.0,1.0,138000.0
9.0,117.0,4.0,3,1,6,0.0,0.0,0.0,1.0,230000.0
9.0,118.2,3.0,3,2,2,0.0,0.0,0.0,1.0,275000.0
62.0,90.0,3.0,2,1,1,0.0,0.0,0.0,1.0,260000.0
33.0,221.0,3.0,3,3,7,0.0,0.0,0.0,1.0,615000.0
21.0,59.9,1.0,1,1,7,0.0,0.0,0.0,1.0,136000.0
33.0,75.0,1.0,1,1,3,0.0,0.0,0.0,1.0,240000.0
9.0,72.8,2.0,2,1,4,0.0,0.0,0.0,1.0,235000.0
9.0,105.2,3.0,3,2,1,0.0,0.0,0.0,1.0,260000.0
62.0,247.0,5.0,3,4,1,0.0,0.0,0.0,1.0,1255000.0
33.0,30.0,3.0,3,1,1,0.0,0.0,0.0,1.0,270000.0
20.0,76.0,3.0,3,1,2,0.0,0.0,0.0,1.0,100000.0
9.0,100.0,3.0,2,1,1,0.0,0.0,0.0,1.0,210000.0
9.0,138.0,5.0,3,2,1,0.0,0.0,0.0,1.0,320000.0
33.0,300.0,9.0,9,6,1,0.0,0.0,0.0,1.0,750000.0
9.0,100.0,3.0,2,1,1,0.0,0.0,0.0,1.0,210000.0
57.0,110.0,4.0,3,1,1,0.0,0.0,0.0,1.0,250000.0
9.0,138.0,5.0,3,2,1,0.0,0.0,0.0,1.0,320000.0
9.0,100.0,3.0,2,1,1,0.0,0.0,0.0,1.0,210000.0
9.0,226.0,4.0,2,1,1,0.0,0.0,0.0,1.0,350000.0
9.0,138.0,5.0,3,2,1,0.0,0.0,0.0,1.0,310000.0
9.0,157.0,4.0,3,2,4,0.0,0.0,0.0,1.0,280000.0
33.0,252.0,4.0,3,2,1,0.0,0.0,0.0,1.0,1086000.0
33.0,293.0,4.0,3,2,1,0.0,0.0,0.0,1.0,1258000.0
37.0,124.0,7.0,4,2,7,0.0,0.0,0.0,1.0,189000.0
9.0,56.0,1.0,1,1,4,0.0,0.0,0.0,1.0,162000.0
9.0,54.0,1.0,1,1,3,0.0,0.0,0.0,1.0,120000.0
9.0,60.0,1.0,1,1,2,0.0,0.0,0.0,1.0,165000.0
9.0,50.0,1.0,1,1,1,0.0,0.0,0.0,1.0,145000.0
9.0,140.0,4.0,3,2,1,0.0,0.0,0.0,1.0,310000.0
9.0,90.0,3.0,3,2,1,0.0,0.0,0.0,1.0,285000.0
33.0,237.0,4.0,3,2,1,0.0,0.0,0.0,1.0,1020000.0
9.0,70.0,1.0,1,1,7,0.0,0.0,0.0,1.0,157000.0
9.0,127.0,3.0,3,2,3,0.0,0.0,0.0,1.0,305000.0
9.0,145.0,3.0,3,2,3,0.0,0.0,0.0,1.0,295000.0
38.0,165.0,4.0,3,2,8,0.0,0.0,0.0,1.0,460000.0
34.0,109.0,3.0,3,1,1,0.0,0.0,0.0,1.0,180000.0
9.0,95.0,2.0,2,1,3,0.0,0.0,0.0,1.0,210000.0
62.0,134.0,4.0,3,1,1,0.0,0.0,0.0,1.0,560000.0
27.0,127.0,3.0,3,1,1,0.0,0.0,0.0,1.0,165000.0
9.0,101.0,3.0,1,1,1,0.0,0.0,0.0,1.0,260000.0
62.0,300.0,6.0,4,5,1,0.0,0.0,0.0,1.0,2563000.0
62.0,300.0,5.0,4,4,1,0.0,0.0,0.0,1.0,1540000.0
43.0,70.0,2.0,2,1,1,0.0,0.0,0.0,1.0,300000.0
9.0,79.0,2.0,1,1,1,0.0,0.0,0.0,1.0,145000.0
33.0,254.0,3.0,3,1,1,0.0,0.0,0.0,1.0,380000.0
33.0,150.0,4.0,3,1,2,0.0,0.0,0.0,1.0,1250000.0
2.0,55.0,3.0,2,1,1,0.0,0.0,0.0,1.0,100000.0
9.0,300.0,10.0,10,4,3,0.0,0.0,0.0,1.0,800000.0
9.0,79.0,2.0,1,1,1,0.0,0.0,0.0,1.0,145000.0
20.0,70.0,3.0,2,1,1,0.0,0.0,0.0,1.0,125000.0
9.0,57.7712,1.0,1,1,7,0.0,0.0,0.0,1.0,138000.0
33.0,220.0,10.0,10,6,3,0.0,0.0,0.0,1.0,700000.0
9.0,83.0,2.0,2,2,1,0.0,0.0,0.0,1.0,190000.0
9.0,142.4,3.0,3,3,9,0.0,0.0,0.0,1.0,500000.0
9.0,92.8,2.0,2,1,1,0.0,0.0,0.0,1.0,245000.0
9.0,84.0,2.0,2,1,2,0.0,0.0,0.0,1.0,217000.0
9.0,77.3,2.0,2,1,5,0.0,0.0,0.0,1.0,225000.0
9.0,83.0,2.0,2,1,1,0.0,0.0,0.0,1.0,190000.0
9.0,300.0,9.0,9,6,1,0.0,0.0,0.0,1.0,1270000.0
9.0,115.2,3.0,3,2,4,0.0,0.0,0.0,1.0,265000.0
9.0,84.6,2.0,2,2,1,0.0,0.0,0.0,1.0,290000.0
9.0,85.16,2.0,2,1,5,0.0,0.0,0.0,1.0,225000.0
9.0,100.0,3.0,3,2,2,0.0,0.0,0.0,1.0,290000.0
9.0,66.52000000000001,1.0,1,1,7,0.0,0.0,0.0,1.0,153000.0
9.0,103.6,3.0,2,1,2,0.0,0.0,0.0,1.0,217000.0
9.0,264.6,5.0,5,3,1,0.0,0.0,0.0,1.0,1180000.0
9.0,106.0,3.0,4,2,6,0.0,0.0,0.0,1.0,242000.0
34.0,73.0,4.0,1,1,1,0.0,0.0,0.0,1.0,100000.0
9.0,100.0,3.0,2,1,3,0.0,0.0,0.0,1.0,235000.0
20.0,84.2,3.0,2,1,2,0.0,0.0,0.0,1.0,100000.0
33.0,84.0,3.0,1,1,1,0.0,0.0,0.0,1.0,295000.0
6.0,90.0,3.0,2,1,1,0.0,0.0,0.0,1.0,135000.0
27.0,56.0,3.0,2,1,1,0.0,0.0,0.0,1.0,100000.0
57.0,117.0,4.0,3,2,2,0.0,0.0,0.0,1.0,260000.0
20.0,80.0,3.0,2,2,2,0.0,0.0,0.0,1.0,100000.0
35.0,93.0,3.0,3,1,1,0.0,0.0,0.0,1.0,270000.0
40.0,85.0,5.0,3,1,1,0.0,0.0,0.0,1.0,125000.0
21.0,120.0,2.0,1,1,1,0.0,0.0,0.0,1.0,200000.0
21.0,120.0,6.0,2,2,1,0.0,0.0,0.0,1.0,365000.0
57.0,110.0,4.0,3,1,2,0.0,0.0,0.0,1.0,300000.0
33.0,220.0,5.0,4,3,1,0.0,0.0,0.0,1.0,1250000.0
9.0,135.0,3.0,2,1,1,0.0,0.0,0.0,1.0,220000.0
6.0,115.0,6.0,4,2,3,0.0,0.0,0.0,1.0,230000.0
9.0,60.0,2.0,1,1,1,0.0,0.0,0.0,1.0,145000.0
33.0,121.08,3.0,3,2,1,0.0,0.0,0.0,1.0,245000.0
21.0,104.0,3.0,2,1,1,0.0,0.0,0.0,1.0,210000.0
6.0,190.0,3.0,2,1,2,0.0,0.0,0.0,1.0,220000.0
1.0,50.0,3.0,2,1,1,0.0,0.0,0.0,1.0,100000.0
33.0,237.0,4.0,3,3,3,0.0,0.0,0.0,1.0,695000.0
62.0,110.0,2.0,2,1,1,0.0,0.0,0.0,1.0,175000.0
33.0,150.0,4.0,3,2,5,0.0,0.0,0.0,1.0,430000.0
34.0,160.0,4.0,3,1,1,0.0,0.0,0.0,1.0,270000.0
38.0,120.0,3.0,2,1,3,0.0,0.0,0.0,1.0,319000.0
33.0,200.0,6.0,3,4,1,0.0,0.0,0.0,1.0,950000.0
62.0,133.0,6.0,4,1,2,0.0,0.0,0.0,1.0,500000.0
21.0,61.0,2.0,1,1,9,0.0,0.0,0.0,1.0,286000.0
21.0,158.0,3.0,3,3,2,0.0,0.0,0.0,1.0,430000.0
33.0,222.0,5.0,4,3,1,0.0,0.0,0.0,1.0,860000.0
9.0,60.0,3.0,1,1,1,0.0,0.0,0.0,1.0,140000.0
23.0,75.0,3.0,3,1,3,0.0,0.0,0.0,1.0,105000.0
9.0,60.0,3.0,1,1,1,0.0,0.0,0.0,1.0,140000.0
9.0,53.0,2.0,1,1,1,0.0,0.0,0.0,1.0,130000.0
9.0,86.0,4.0,3,1,1,0.0,0.0,0.0,1.0,210000.0
9.0,86.0,2.0,1,1,1,0.0,0.0,0.0,1.0,140000.0
9.0,138.0,6.0,3,2,1,0.0,0.0,0.0,1.0,315000.0
9.0,86.0,3.0,2,1,1,0.0,0.0,0.0,1.0,210000.0
34.0,100.0,7.0,3,2,1,0.0,0.0,0.0,1.0,150000.0
21.0,128.0,4.0,2,2,1,0.0,0.0,0.0,1.0,270000.0
29.0,120.0,7.0,3,1,1,0.0,0.0,0.0,1.0,220000.0
9.0,138.0,5.0,3,2,1,0.0,0.0,0.0,1.0,320000.0
20.0,120.0,5.0,3,1,1,0.0,0.0,0.0,1.0,280000.0
20.0,128.0,5.0,4,1,1,0.0,0.0,0.0,1.0,300000.0
51.0,105.0,4.0,3,1,3,0.0,0.0,0.0,1.0,135000.0
37.0,110.0,3.0,2,1,1,0.0,0.0,0.0,1.0,145000.0
27.0,75.0,3.0,2,1,3,0.0,0.0,0.0,1.0,110000.0
6.0,145.0,4.0,3,1,3,0.0,0.0,0.0,1.0,185000.0
6.0,80.0,3.0,3,1,1,0.0,0.0,0.0,1.0,185000.0
20.0,128.0,4.0,3,1,1,0.0,0.0,0.0,1.0,300000.0
21.0,160.0,4.0,3,2,4,0.0,0.0,0.0,1.0,290000.0
20.0,74.0,2.0,1,1,4,0.0,0.0,0.0,1.0,120000.0
9.0,172.0,5.0,3,2,1,0.0,0.0,0.0,1.0,310000.0
20.0,140.0,3.0,2,1,1,0.0,0.0,0.0,1.0,320000.0
9.0,125.0,4.0,2,2,1,0.0,0.0,0.0,1.0,250000.0
29.0,103.0,4.0,4,1,4,0.0,0.0,0.0,1.0,200000.0
9.0,145.0,5.0,3,2,1,0.0,0.0,0.0,1.0,300000.0
9.0,60.0,2.0,1,1,1,0.0,0.0,0.0,1.0,140000.0
33.0,120.0,4.0,2,1,1,0.0,0.0,0.0,1.0,210000.0
9.0,138.0,5.0,3,2,1,0.0,0.0,0.0,1.0,320000.0
43.0,86.0,3.0,2,2,1,0.0,0.0,0.0,1.0,270000.0
33.0,50.0,2.0,1,1,4,0.0,0.0,0.0,1.0,200000.0
33.0,129.0,3.0,2,2,1,0.0,0.0,0.0,1.0,3100000.0
33.0,100.0,3.0,2,2,1,0.0,0.0,0.0,1.0,350000.0
29.0,75.0,3.0,2,1,4,0.0,0.0,0.0,1.0,155000.0
20.0,82.0,4.0,3,1,1,0.0,0.0,0.0,1.0,115000.0
33.0,70.6,3.0,2,1,1,0.0,0.0,0.0,1.0,160000.0
29.0,65.0,3.0,2,1,3,0.0,0.0,0.0,1.0,100000.0
33.0,124.0,3.0,2,2,2,0.0,0.0,0.0,1.0,320000.0
9.0,91.0088,2.0,2,2,1,0.0,0.0,0.0,1.0,350000.0
29.0,123.4,7.0,3,1,1,0.0,0.0,0.0,1.0,340000.0
